id,Plate,Date,Time,Well,OD,Sample,Clon,Replicate,Plasmid,Treatment,Strain
PR1_20231107.txt,PR1,20231107,960,C1,0.803,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,970,C1,0.806,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,980,C1,0.808,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,990,C1,0.814,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1000,C1,0.818,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1010,C1,0.818,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1020,C1,0.82,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1030,C1,0.825,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1040,C1,0.826,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1050,C1,0.828,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1060,C1,0.832,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1070,C1,0.834,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1080,C1,0.839,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1090,C1,0.844,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1100,C1,0.849,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1110,C1,0.855,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1120,C1,0.858,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1130,C1,0.862,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1140,C1,0.867,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1150,C1,0.872,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1160,C1,0.876,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1170,C1,0.88,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1180,C1,0.883,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1190,C1,0.89,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1200,C1,0.89,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1210,C1,0.892,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1220,C1,0.892,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1230,C1,0.897,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1240,C1,0.899,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1250,C1,0.9,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1260,C1,0.905,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1270,C1,0.905,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1280,C1,0.906,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1290,C1,0.907,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1300,C1,0.91,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1310,C1,0.91,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1320,C1,0.911,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1330,C1,0.915,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1340,C1,0.912,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1350,C1,0.913,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1360,C1,0.91,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1370,C1,0.912,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1380,C1,0.915,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1390,C1,0.916,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1400,C1,0.913,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,1410,C1,0.917,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,0,C1,0.918,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,10,C1,0.92,N23,1,3,pOXA-48,-,N23
PR1_20231107.txt,PR1,20231107,20,C1,0.921,N23,1,3,pOXA-48,-,N23
PR2_20231025.txt,PR2,20231025,30,C1,0.086,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,40,C1,0.086,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,50,C1,0.086,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,60,C1,0.087,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,70,C1,0.088,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,80,C1,0.089,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,90,C1,0.091,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,100,C1,0.095,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,110,C1,0.099,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,120,C1,0.107,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,130,C1,0.118,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,140,C1,0.13,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,150,C1,0.144,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,160,C1,0.164,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,170,C1,0.185,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,180,C1,0.208,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,190,C1,0.235,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,200,C1,0.258,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,210,C1,0.28,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,220,C1,0.307,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,230,C1,0.33,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,240,C1,0.356,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,250,C1,0.38,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,260,C1,0.403,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,270,C1,0.422,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,280,C1,0.432,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,290,C1,0.441,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,300,C1,0.445,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,310,C1,0.449,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,320,C1,0.451,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,330,C1,0.457,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,340,C1,0.461,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,350,C1,0.468,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,360,C1,0.472,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,370,C1,0.476,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,380,C1,0.481,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,390,C1,0.485,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,400,C1,0.489,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,410,C1,0.494,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,420,C1,0.497,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,430,C1,0.501,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,440,C1,0.505,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,450,C1,0.508,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,460,C1,0.51,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,470,C1,0.514,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,480,C1,0.518,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,490,C1,0.523,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,500,C1,0.527,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,510,C1,0.529,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,520,C1,0.533,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,530,C1,0.537,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,540,C1,0.54,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,550,C1,0.543,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,560,C1,0.548,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,570,C1,0.551,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,580,C1,0.555,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,590,C1,0.558,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,600,C1,0.562,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,610,C1,0.565,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,620,C1,0.57,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,630,C1,0.575,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,640,C1,0.58,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,650,C1,0.586,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,660,C1,0.589,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,670,C1,0.595,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,680,C1,0.601,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,690,C1,0.61,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,700,C1,0.619,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,710,C1,0.627,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,720,C1,0.635,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,730,C1,0.644,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,740,C1,0.652,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,750,C1,0.66,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,760,C1,0.667,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,770,C1,0.676,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,780,C1,0.684,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,790,C1,0.69,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,800,C1,0.696,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,810,C1,0.702,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,820,C1,0.71,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,830,C1,0.716,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,840,C1,0.722,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,850,C1,0.727,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,860,C1,0.732,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,870,C1,0.736,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,880,C1,0.741,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,890,C1,0.747,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,900,C1,0.751,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,910,C1,0.754,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,920,C1,0.758,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,930,C1,0.762,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,940,C1,0.765,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,950,C1,0.768,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,960,C1,0.771,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,970,C1,0.774,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,980,C1,0.777,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,990,C1,0.779,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1000,C1,0.782,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1010,C1,0.783,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1020,C1,0.786,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1030,C1,0.786,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1040,C1,0.788,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1050,C1,0.79,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1060,C1,0.791,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1070,C1,0.792,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1080,C1,0.793,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1090,C1,0.794,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1100,C1,0.795,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1110,C1,0.797,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1120,C1,0.797,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1130,C1,0.797,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1140,C1,0.799,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1150,C1,0.801,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1160,C1,0.803,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1170,C1,0.803,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1180,C1,0.803,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1190,C1,0.806,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1200,C1,0.807,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1210,C1,0.809,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1220,C1,0.811,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1230,C1,0.811,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1240,C1,0.812,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1250,C1,0.814,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1260,C1,0.814,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1270,C1,0.816,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1280,C1,0.816,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1290,C1,0.816,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1300,C1,0.818,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1310,C1,0.819,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1320,C1,0.821,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1330,C1,0.822,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1340,C1,0.823,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1350,C1,0.824,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1360,C1,0.824,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1370,C1,0.826,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1380,C1,0.827,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1390,C1,0.827,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1400,C1,0.829,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1410,C1,0.83,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1420,C1,0.83,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1430,C1,0.832,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,1440,C1,0.833,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,0,C1,0.835,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,10,C1,0.838,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231025.txt,PR2,20231025,20,C1,0.839,AJC310,1,3,pOXA-48,-,AJC310
PR2_20231026.txt,PR2,20231026,30,C1,0.086,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,40,C1,0.086,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,50,C1,0.087,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,60,C1,0.087,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,70,C1,0.088,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,80,C1,0.089,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,90,C1,0.09,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,100,C1,0.093,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,110,C1,0.096,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,120,C1,0.1,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,130,C1,0.106,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,140,C1,0.114,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,150,C1,0.125,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,160,C1,0.136,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,170,C1,0.15,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,180,C1,0.169,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,190,C1,0.192,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,200,C1,0.218,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,210,C1,0.233,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,220,C1,0.257,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,230,C1,0.292,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,240,C1,0.303,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,250,C1,0.318,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,260,C1,0.332,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,270,C1,0.349,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,280,C1,0.361,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,290,C1,0.366,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,300,C1,0.377,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,310,C1,0.381,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,320,C1,0.383,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,330,C1,0.385,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,340,C1,0.388,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,350,C1,0.396,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,360,C1,0.402,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,370,C1,0.408,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,380,C1,0.409,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,390,C1,0.411,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,400,C1,0.414,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,410,C1,0.418,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,420,C1,0.421,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,430,C1,0.426,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,440,C1,0.434,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,450,C1,0.439,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,460,C1,0.446,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,470,C1,0.454,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,480,C1,0.464,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,490,C1,0.476,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,500,C1,0.49,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,510,C1,0.506,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,520,C1,0.522,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,530,C1,0.532,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,540,C1,0.542,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,550,C1,0.555,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,560,C1,0.567,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,570,C1,0.58,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,580,C1,0.591,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,590,C1,0.601,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,600,C1,0.614,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,610,C1,0.626,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,620,C1,0.637,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,630,C1,0.645,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,640,C1,0.658,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,650,C1,0.67,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,660,C1,0.679,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,670,C1,0.687,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,680,C1,0.697,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,690,C1,0.706,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,700,C1,0.715,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,710,C1,0.726,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,720,C1,0.735,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,730,C1,0.744,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,740,C1,0.754,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,750,C1,0.761,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,760,C1,0.765,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,770,C1,0.771,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,780,C1,0.775,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,790,C1,0.78,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,800,C1,0.784,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,810,C1,0.787,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,820,C1,0.792,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,830,C1,0.795,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,840,C1,0.798,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,850,C1,0.802,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,860,C1,0.801,CF12,1,3,pOXA-48,-,CF12
PR2_20231026.txt,PR2,20231026,870,C1,0.804,CF12,1,3,pOXA-48,-,CF12
